Run,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Alias,ENA_CHECKLIST,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,SRA_accession,title,AvgSpotLen,Bases,Bytes,INSDC_center_alias,AssemblyName,sex,Description,dangling_references (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE
ERR1659895,WGS,PRJEB15516,SAMEA4465552,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730213,Illumina HiSeq 2500,COD034_BLEDD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465552,ERP017326,26COD034_BLEDD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364731,ERS1364731,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,1446732,545146,,,,COD034_BLEDD,,,
ERR1659896,WGS,PRJEB15516,SAMEA4465553,UNIVERSITY OF OSLO,public,"contigs,fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730214,Illumina HiSeq 2500,COD034_SD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465553,ERP017326,27COD034_SD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364732,ERS1364732,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,355941684,127699136,,,,COD034_SD,,,
ERR1659902,WGS,PRJEB15516,SAMEA4465559,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730220,Illumina HiSeq 2500,COD029_BLEDD2,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465559,ERP017326,33COD029_BLEDD2,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364738,ERS1364738,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,4931069472,1883583397,,,,COD029_BLEDD2,,,
ERR1659905,WGS,PRJEB15516,SAMEA4465562,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730223,Illumina HiSeq 2500,COD030_BLEDD2,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465562,ERP017326,36COD030_BLEDD2,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364741,ERS1364741,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,2630990124,1042974626,,,,COD030_BLEDD2,,,
ERR1659907,WGS,PRJEB15516,SAMEA4465564,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730225,Illumina HiSeq 2500,COD034_BLEDD2,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465564,ERP017326,38COD034_BLEDD2,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364743,ERS1364743,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,4840835580,1830465398,,,,COD034_BLEDD2,,,
ERR1659908,WGS,PRJEB15516,SAMEA4465565,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730226,Illumina HiSeq 2500,COD034_BLEDD2,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465565,ERP017326,39COD034_BLEDD2,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364744,ERS1364744,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,2640839292,1057024543,,,,COD034_BLEDD2,,,
ERR1659910,WGS,PRJEB15516,SAMEA4465567,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730228,Illumina HiSeq 2500,VHR015_BLEDD,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465567,ERP017326,41VHR015_BLEDD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364746,ERS1364746,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,3113353656,1216658016,,,,VHR015_BLEDD,,,
ERR1659912,WGS,PRJEB15516,SAMEA4465569,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730230,Illumina HiSeq 2500,VHR016_BLEDD,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465569,ERP017326,43VHR016_BLEDD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364748,ERS1364748,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,1344653856,533252893,,,,VHR016_BLEDD,,,
ERR1659913,WGS,PRJEB15516,SAMEA4465570,UNIVERSITY OF OSLO,public,"contigs,fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730231,Illumina HiSeq 2500,VHR036_DD,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465570,ERP017326,44VHR036_DD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364749,ERS1364749,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,742966560,248500174,,,,VHR036_DD,,,
ERR1659914,WGS,PRJEB15516,SAMEA4465571,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730232,Illumina HiSeq 2500,VHR036_BLEDD,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465571,ERP017326,45VHR036_BLEDD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364750,ERS1364750,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,1638182700,648368598,,,,VHR036_BLEDD,,,
ERR1659915,WGS,PRJEB15516,SAMEA4465572,UNIVERSITY OF OSLO,public,"contigs,fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730233,Illumina HiSeq 2500,VHR037_DD,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465572,ERP017326,46VHR037_DD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364751,ERS1364751,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,854036568,281808799,,,,VHR037_DD,,,
ERR1659916,WGS,PRJEB15516,SAMEA4465573,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730234,Illumina HiSeq 2500,VHR037_BLEDD,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465573,ERP017326,47VHR037_BLEDD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364752,ERS1364752,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,3152908332,1223999541,,,,VHR037_BLEDD,,,
ERR1659917,WGS,PRJEB15516,SAMEA4465575,UNIVERSITY OF OSLO,public,"contigs,fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730235,Illumina HiSeq 2500,VHR045_DD,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465575,ERP017326,48VHR045_DD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364754,ERS1364754,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,549896256,181334644,,,,VHR045_DD,,,
ERR1659870,WGS,PRJEB15516,SAMEA4465527,UNIVERSITY OF OSLO,public,"contigs,fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730188,Illumina HiSeq 2500,COD027_BLESD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465527,ERP017326,1COD027_BLESD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:27Z,public,ERS1364706,ERS1364706,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,837664380,285570406,,,,COD027_BLESD,,,
ERR1659871,WGS,PRJEB15516,SAMEA4465528,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730189,Illumina HiSeq 2500,COD027_BLEDD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465528,ERP017326,2COD027_BLEDD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:27Z,public,ERS1364707,ERS1364707,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,1965830328,780146524,,,,COD027_BLEDD,,,
ERR1659872,WGS,PRJEB15516,SAMEA4465529,UNIVERSITY OF OSLO,public,"contigs,fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730190,Illumina HiSeq 2500,COD027_BLEDD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465529,ERP017326,3COD027_BLEDD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:27Z,public,ERS1364708,ERS1364708,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,221236344,76170529,,,,COD027_BLEDD,,,
ERR1659874,WGS,PRJEB15516,SAMEA4465531,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730192,Illumina HiSeq 2500,COD027_DD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465531,ERP017326,5COD027_DD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:27Z,public,ERS1364710,ERS1364710,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,4625608428,1837481289,,,,COD027_DD,,,
ERR1659875,WGS,PRJEB15516,SAMEA4465532,UNIVERSITY OF OSLO,public,"contigs,fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730193,Illumina HiSeq 2500,COD027_DD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465532,ERP017326,6COD027_DD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:27Z,public,ERS1364711,ERS1364711,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,491878800,167125687,,,,COD027_DD,,,
ERR1659881,WGS,PRJEB15516,SAMEA4465538,UNIVERSITY OF OSLO,public,"contigs,fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730199,Illumina HiSeq 2500,COD028_DD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465538,ERP017326,12COD028_DD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:27Z,public,ERS1364717,ERS1364717,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,389423664,132665991,,,,COD028_DD,,,
ERR1659883,WGS,PRJEB15516,SAMEA4465540,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730201,Illumina HiSeq 2500,COD029_BLEDD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465540,ERP017326,14COD029_BLEDD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:27Z,public,ERS1364719,ERS1364719,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,3362125788,1341549476,,,,COD029_BLEDD,,,
ERR1659884,WGS,PRJEB15516,SAMEA4465541,UNIVERSITY OF OSLO,public,"contigs,fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730202,Illumina HiSeq 2500,COD029_BLEDD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465541,ERP017326,15COD029_BLEDD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:27Z,public,ERS1364720,ERS1364720,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,298945836,102942958,,,,COD029_BLEDD,,,
ERR1659885,WGS,PRJEB15516,SAMEA4465542,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730203,Illumina HiSeq 2500,COD029_SD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465542,ERP017326,16COD029_SD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:27Z,public,ERS1364721,ERS1364721,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,2904109740,1159186016,,,,COD029_SD,,,
ERR1659886,WGS,PRJEB15516,SAMEA4465543,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730204,Illumina HiSeq 2500,COD029_DD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465543,ERP017326,17COD029_DD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:27Z,public,ERS1364722,ERS1364722,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,4691340360,1866929222,,,,COD029_DD,,,
ERR1659891,WGS,PRJEB15516,SAMEA4465548,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730209,Illumina HiSeq 2500,COD030_SD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465548,ERP017326,22COD030_SD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364727,ERS1364727,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,2610989640,1048284617,,,,COD030_SD,,,
ERR1659892,WGS,PRJEB15516,SAMEA4465549,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730210,Illumina HiSeq 2500,COD030_DD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465549,ERP017326,23COD030_DD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364728,ERS1364728,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,4196758860,1670400875,,,,COD030_DD,,,
ERR1659897,WGS,PRJEB15516,SAMEA4465554,UNIVERSITY OF OSLO,public,"contigs,fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730215,Illumina HiSeq 2500,COD034_DD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465554,ERP017326,28COD034_DD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364733,ERS1364733,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,368816364,127580015,,,,COD034_DD,,,
ERR1659898,WGS,PRJEB15516,SAMEA4465555,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730216,Illumina HiSeq 2500,COD027_BLEDD2,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465555,ERP017326,29COD027_BLEDD2,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364734,ERS1364734,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,6286530096,2343886080,,,,COD027_BLEDD2,,,
ERR1659899,WGS,PRJEB15516,SAMEA4465556,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730217,Illumina HiSeq 2500,COD027_BLEDD2,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465556,ERP017326,30COD027_BLEDD2,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364735,ERS1364735,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,2989234584,1176941116,,,,COD027_BLEDD2,,,
ERR1659901,WGS,PRJEB15516,SAMEA4465558,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730219,Illumina HiSeq 2500,COD028_BLEDD2,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465558,ERP017326,32COD028_BLEDD2,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364737,ERS1364737,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,6133079484,2423767196,,,,COD028_BLEDD2,,,
ERR1659903,WGS,PRJEB15516,SAMEA4465560,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730221,Illumina HiSeq 2500,COD029_BLEDD2,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465560,ERP017326,34COD029_BLEDD2,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364739,ERS1364739,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,2729100780,1102618369,,,,COD029_BLEDD2,,,
ERR1659904,WGS,PRJEB15516,SAMEA4465561,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730222,Illumina HiSeq 2500,COD030_BLEDD2,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465561,ERP017326,35COD030_BLEDD2,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364740,ERS1364740,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,4230548784,1583630336,,,,COD030_BLEDD2,,,
ERR1659906,WGS,PRJEB15516,SAMEA4465563,UNIVERSITY OF OSLO,public,"contigs,fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730224,Illumina HiSeq 2500,COD034_BLEDD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465563,ERP017326,37COD034_BLEDD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364742,ERS1364742,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,874073340,346086171,,,,COD034_BLEDD,,,
ERR1659909,WGS,PRJEB15516,SAMEA4465566,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730227,Illumina HiSeq 2500,VHR015_DD,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465566,ERP017326,40VHR015_DD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364745,ERS1364745,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,3090286836,1198246130,,,,VHR015_DD,,,
ERR1659911,WGS,PRJEB15516,SAMEA4465568,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730229,Illumina HiSeq 2500,VHR016_DD,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465568,ERP017326,42VHR016_DD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364747,ERS1364747,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,4204110204,1661879714,,,,VHR016_DD,,,
ERR1659918,WGS,PRJEB15516,SAMEA4465576,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730236,Illumina HiSeq 2500,VHR045_BLEDD,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465576,ERP017326,49VHR045_BLEDD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364755,ERS1364755,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,1478023848,579738336,,,,VHR045_BLEDD,,,
ERR1659920,WGS,PRJEB15516,SAMEA4465578,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730238,Illumina HiSeq 2500,VHR062_BLEDD,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465578,ERP017326,51VHR062_BLEDD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364757,ERS1364757,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,3021582564,1225480638,,,,VHR062_BLEDD,,,
ERR1659922,WGS,PRJEB15516,SAMEA4465580,UNIVERSITY OF OSLO,public,"contigs,fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730240,Illumina HiSeq 2500,VHR064_BLEDD,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465580,ERP017326,53VHR064_BLEDD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364759,ERS1364759,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,999969264,389653472,,,,VHR064_BLEDD,,,
ERR1659919,WGS,PRJEB15516,SAMEA4465577,UNIVERSITY OF OSLO,public,"contigs,fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730237,Illumina HiSeq 2500,VHR062_DD,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465577,ERP017326,50VHR062_DD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364756,ERS1364756,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,227306520,74634237,,,,VHR062_DD,,,
ERR1659893,WGS,PRJEB15516,SAMEA4465550,UNIVERSITY OF OSLO,public,"sra,contigs,fastq","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730211,Illumina HiSeq 2500,COD030_DD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465550,ERP017326,24COD030_DD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364729,ERS1364729,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,376919172,128629928,,,,COD030_DD,,,
ERR1659890,WGS,PRJEB15516,SAMEA4465547,UNIVERSITY OF OSLO,public,"contigs,fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730208,Illumina HiSeq 2500,COD030_BLEDD,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465547,ERP017326,21COD030_BLEDD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:27Z,public,ERS1364726,ERS1364726,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,316572732,108578433,,,,COD030_BLEDD,,,
ERR1659900,WGS,PRJEB15516,SAMEA4465557,UNIVERSITY OF OSLO,public,"sra,fastq","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730218,Illumina HiSeq 2500,COD028_BLEDD2,PAIRED,RANDOM,GENOMIC,Gadus morhua,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465557,ERP017326,31COD028_BLEDD2,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364736,ERS1364736,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,8321074524,3104087704,,,,COD028_BLEDD2,,,
ERR1659921,WGS,PRJEB15516,SAMEA4465579,UNIVERSITY OF OSLO,public,"fastq,sra,contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-09-29,2018-11-16,ERX1730239,Illumina HiSeq 2500,VHR064_DD,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2016-10-01T00:00:00Z,SAMEA4465579,ERP017326,52VHR064_DD,ERC000011,CEES,2016-09-29T17:01:48Z,2016-09-26T14:02:28Z,public,ERS1364758,ERS1364758,Combining bleach and mild pre-digestion improves ancient DNA recovery from bones,252,278065116,91349298,,,,VHR064_DD,,,
