kingdom,phylum,class,order,family,genus,species,rank,count,taxid,rank_count,rel_abundance
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,Tessaracoccus flavus,species,4,1610493,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,Tessaracoccus sp. T2.5-30,species,7,1909732,29615474,2.3636292297736e-07
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,Tessaracoccus timonensis,species,7,2161816,29615474,2.3636292297736e-07
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,Actinoalloteichus hoggarensis,species,1,1470176,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis albispora,species,1,1804986,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis keratiniphila,species,1,129921,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis mediterranei,species,6,33910,29615474,2.02596791123451e-07
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. AA4,species,1,1896961,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia autotrophica,species,1,2074,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. AL041005-10,species,2,445576,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. HH130629-09,species,1,1641402,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora,Saccharomonospora cyanea,species,1,882082,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora,Saccharomonospora glauca,species,8,928724,29615474,2.70129054831268e-07
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora,Saccharomonospora marina,species,76,882083,29615474,2.56622602089705e-06
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora,Saccharomonospora sp. 31sw,species,2,2528243,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora,Saccharomonospora viridis,species,1,471857,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,Saccharopolyspora erythraea,species,4,405948,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Sporichthyales,Sporichthyaceae,Epidermidibacterium,Epidermidibacterium keratini,species,7,1891644,29615474,2.3636292297736e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,Kitasatospora setae,species,4,452652,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,Kitasatospora sp. MMS16-BH015,species,1,2018025,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albireticuli,species,1,1940,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albus,species,3,1888,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces alfalfae,species,7,1642299,29615474,2.3636292297736e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces ambofaciens,species,1,278992,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces antibioticus,species,2,1890,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces antimycoticus,species,4,68175,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces aquilus,species,1,2548456,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces atratus,species,4,1893,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces aureoverticillatus,species,1,66871,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces avermitilis,species,1,227882,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cattleya,species,2,1003195,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces clavuligerus,species,1,1901,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces collinus,species,2,1214242,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cyaneogriseus,species,1,477245,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces ficellus,species,1,1977088,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fungicidicus,species,1,68203,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces galilaeus,species,1,33899,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseorubiginosus,species,1,67304,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseoviridis,species,2,45398,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseus,species,9,67263,29615474,3.03895186685177e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces hundungensis,species,4,1077946,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces hygroscopicus,species,3,1912,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces kanamyceticus,species,1,1967,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces katrae,species,2,68223,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces koyangensis,species,1,188770,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces lavendulae,species,5,58340,29615474,1.68830659269543e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces lincolnensis,species,3,1915,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces lunaelactis,species,12,1535768,29615474,4.05193582246902e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces luteoverticillatus,species,1,66425,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces lydicus,species,2,47763,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces malaysiensis,species,1,92644,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces nigra,species,1,1827580,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces noursei,species,8,316284,29615474,2.70129054831268e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces olivoreticuli,species,1,284034,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces pactum,species,1,68249,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces parvulus,species,2,146923,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces peucetius,species,1,316280,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces pluripotens,species,1,1355015,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces prasinus,species,7,67345,29615474,2.3636292297736e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces pristinaespiralis,species,2,38300,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 2114.2,species,1,1881022,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 3211,species,1,1964449,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. C8S0,species,4,2585716,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. CdTB01,species,1,1725411,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. CMB-StM0423,species,1,2059884,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. CNQ-509,species,8,444103,29615474,2.70129054831268e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. fd1-xmd,species,1,1812480,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. GS7,species,1,2692234,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. GSSD-12,species,1,2282738,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. GY16,species,1,2653200,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. HF10,species,1,2692233,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. M2,species,1,646637,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. MK-45,species,1,2496836,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. MOE7,species,1,1961713,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. NHF165,species,4,2175864,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. P3,species,1,2135430,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. QMT-28,species,1,2662397,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. RTd22,species,6,1841249,29615474,2.02596791123451e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. S063,species,3,2005885,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SAT1,species,1,1849967,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SCSIO 03032,species,16,1109743,29615474,5.40258109662537e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SGAir0924,species,1,2109593,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Sge12,species,4,1972846,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SirexAA-E,species,6,862751,29615474,2.02596791123451e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SM18,species,2,1736046,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SYP-A7193,species,2,2662065,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. T44,species,1,2686304,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. TLI_053,species,1,1855352,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. TN58,species,2,234612,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Tu 2975,species,10,2676871,29615474,3.37661318539085e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Tu6071,species,1,355249,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. W1SF4,species,2,2305220,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. WAC 01438,species,3,2203204,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. YIM 121038,species,1,2136401,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces spectabilis,species,4,68270,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces spongiicola,species,8,1690221,29615474,2.70129054831268e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tendae,species,1,1932,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis,species,2,83656,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces venezuelae,species,32,54571,29615474,1.08051621932507e-06
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces vinaceus,species,5,1960,29615474,1.68830659269543e-07
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces violaceusniger,species,2,653045,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces xinghaiensis,species,2,1038929,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis,Nocardiopsis alba,species,6,1205910,29615474,2.02596791123451e-07
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Streptomonospora,Streptomonospora sp. M2,species,3,2498135,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Thermobifida,Thermobifida fusca,species,20,269800,29615474,6.75322637078171e-07
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea sp. ATCC 55076,species,2,1909395,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Streptosporangium,Streptosporangium roseum,species,2,479432,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Streptosporangium,Streptosporangium sp. 'caverna',species,4,2202249,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura,Actinomadura amylolytica,species,1,1411117,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura,Actinomadura sp. WMMA1423,species,4,2591108,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura,Actinomadura sp. WMMB499,species,2,2650775,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Thermomonospora,Thermomonospora curvata,species,3,471852,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,Atopobium parvulum,species,39393,521095,29615474,0.00133014923212102
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Libanicoccus,Libanicoccus massiliensis,species,5,1871022,29615474,1.68830659269543e-07
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella sp. GAM18,species,7,2109685,29615474,2.3636292297736e-07
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella sp. oral taxon 807,species,2180,712411,29615474,7.36101674415206e-05
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella uli,species,917,633147,29615474,3.09635429100341e-05
